,POP,RHO,R0
647,163354,87.82555277667652,3.2232347476479832
648,164542,104.5688016093257,3.1697053818151244
649,165697,51.42201833865888,2.439710473701266
650,166223,71.49323761962869,2.4732347974702473
651,167417,55.6510162027071,2.6870021023290236
652,168424,27.253078843540266,2.964636634402871
653,168522,43.2878560227856,3.825555246167081
654,169230,83.79041849162394,2.869281301554419
655,169304,39.70500790739501,2.5456995545308434
656,169430,44.65719716902416,2.838050524524669
657,169509,154.379134659363,2.9674649446954433
658,169878,22.334199843351115,4.433810142132154
659,170271,108.07624462295756,3.716817238780665
660,171907,152.76153438136453,2.585287643070053
661,172060,24.214747175085726,2.6617233955525554
662,172846,11.393396296647218,2.5854517988060914
663,173105,56.50269455558242,3.324247341650191
664,173566,134.22914294221255,3.39702175353661
665,175387,45.52708647101547,3.48610002543484
666,175639,54.94371943632628,2.4136198567202953
667,177573,60.9843128344516,3.737982607551389
668,179240,42.853554194743495,3.5774484366765456
669,179564,54.88159977338769,2.300554950534744
670,180080,18.41631549741949,2.151045297889108
671,180333,75.63509268992888,3.691663213266392
672,180463,101.65715991426153,2.3703188158171917
673,180742,107.03481086008158,2.800841969995772
674,180786,119.07868641295237,3.5880942605096995
675,181215,16.752186339889256,3.333508239223368
676,182603,38.83954121939182,2.543546331862423
677,183280,48.70433656205952,2.549443421520888
678,187155,45.70882082916444,2.8483762249068216
679,188344,54.98778128781078,2.5278098725495943
680,188910,107.21794546102184,3.1600959095375356
681,190539,91.94633421302254,3.3704461729223363
682,196311,227.95715156617413,3.515988046783064
683,196546,97.93826659244036,3.1004531014637364
684,197692,25.289646287661657,2.456780731679238
685,197938,100.19657841982618,2.4268554481402744
686,201513,19.313836964429505,2.5244462190729635
687,201964,44.522691959358,3.8409582711474886
688,203649,92.08863197900956,2.364730417931298
689,204441,200.964277801184,3.8911762991137
690,204911,58.126247119054455,3.33022316593702
691,206341,172.00669250672487,3.422830993433682
692,206868,67.53116887212293,3.0437512577390424
693,208075,34.92903911594103,3.6749868555812832
694,208089,46.04118166635716,2.8471250330238553
695,210409,34.591129053669775,3.366606622115033
696,212181,6.1545093278055605,2.914763564957739
697,212990,208.86803117830243,3.740164980724636
698,213750,80.53098382037406,3.114575008003444
699,213787,14.969784719095111,3.3244769687564153
700,216986,21.46825910480864,2.661537807144561
701,218195,22.12605449366482,2.8966598585298393
702,219186,51.71394304034271,2.12575571697022
703,220104,47.73532218653211,2.624907544396598
704,220411,67.96643415124366,3.3170882840415863
705,220944,30.646679135120152,2.3234948535614097
706,221921,34.593014596325176,3.22262166976376
707,222195,69.65701144005789,3.001648552576145
708,223234,54.215510064747065,3.037409706076077
709,224737,67.87206576013334,3.2562697420304643
710,229247,42.01150300084259,3.1610871933317024
711,229996,51.54968211671877,3.3360922276837326
712,231969,27.70602279361401,3.00243416178961
713,232751,97.52591129768405,2.6457353289411687
714,235099,11.173978540261547,2.998022719202972
715,235763,40.93509314490374,3.4995069642114247
716,237974,96.13485946456566,2.834011564951202
717,238691,75.2702918714827,3.3355483864422526
718,238994,48.03297902528027,3.2022803712358145
719,243936,33.080486452502285,3.076083324691178
720,246145,33.817151679593906,3.890371227016633
721,250873,22.550207701765185,3.81235340943395
722,263566,48.15037775519266,2.813640781662554
723,263670,183.19792838418,3.837285736546619
724,264728,48.66847431223479,3.0020733625813927
725,265053,19.872162375613986,4.064578183065017
726,265206,154.00694711246993,3.5036534541720004
727,268232,40.20844075353741,4.046579337364594
728,269728,130.3160669987924,2.716020406045525
729,270220,133.94449536800485,3.2371884706975713
730,271473,265.39684538367885,2.749535545048723
731,273032,52.47876094214899,3.672973741872878
732,273213,236.96036297963653,2.694326181123462
733,273920,58.67180250564068,2.0939579565401996
734,276652,31.77631400914003,3.202102930878915
735,277680,55.40776095358337,2.787912589509193
736,278091,12.76263680993549,2.784757769930669
737,282506,32.19965156271792,2.330641296765313
738,283111,33.138380088725235,2.938958072225317
739,284809,55.87986303273821,2.9803679353631485
740,287625,90.67700134900264,3.149263164115901
741,289990,42.67131025010517,3.5632481622980094
742,290536,155.37711476544652,2.5907461727234438
743,294105,66.87084703232068,2.9751466589503743
744,297533,108.23929049174733,2.8749894229867734
745,299612,39.31294587358206,3.720333437470996
746,307202,59.0144640974052,2.79024737243095
747,308232,61.46688473379726,3.437594256527769
748,313222,64.71687776137976,3.1247419584449574
749,315086,83.06691947971804,3.311250537475917
750,322257,46.294207296116014,2.758336955990815
751,322906,66.6628157511583,4.009468991111508
752,323613,131.81325679347643,3.6517498457636015
753,324492,31.421857346557143,4.127612712549062
754,326196,173.40786950722378,3.5623404719543377
755,336116,163.42751029432472,3.9127214602114635
756,336374,92.17599346628856,3.6519801234862608
757,340743,112.5289778390802,3.476391354723773
758,347101,101.36588012694207,3.2136920292941165
759,349485,53.39063736430138,2.9963339658535606
760,356899,53.08121791172639,3.385044272970712
761,365579,89.07904013770033,2.865759332849407
762,366221,57.22648865696805,2.8741217227680247
763,367430,631.7459247633811,4.447349139485046
764,367601,201.0437951058657,3.756386709682159
765,369711,87.1792496827614,3.30263854177527
766,373290,53.122975326072165,3.58284397601957
767,379172,64.49498466838286,3.687029089246019
768,382067,32.39893001199534,2.328045733987375
769,384902,74.36787441991814,3.4171745460739307
770,387227,62.61611350190319,3.213834726575379
771,390743,144.6379145648603,3.4090936171664916
772,393353,113.3293126487715,3.2541331252392185
773,396317,5.815398821329825,2.9138534825010938
774,397520,158.24908801359496,3.363025035521283
775,399329,87.08384745527006,3.195058314151729
776,405813,245.98033844791985,3.8535146979935933
777,406158,51.68305548633937,2.6257270818284923
778,413210,129.76683737355262,3.9085948664372867
779,415726,76.48817695898495,4.122733514026369
780,417025,183.77601012796305,3.6234873393260076
781,421164,189.853688820426,4.3612807710439725
782,423163,183.3872824534164,2.4629609456543107
783,433046,52.45943248145801,3.9592717527585912
784,433903,87.11370888458123,3.398570382739448
785,434061,51.08550865424608,3.0924042189072924
786,441559,125.26808113779173,3.614386664019955
787,446499,63.03026090309141,3.870133068097956
788,447643,210.32057039699083,3.022712687722516
789,449058,191.7554769862939,3.426607678012678
790,452534,97.93921083158752,2.9249543388836536
791,460303,63.1134886247762,2.83797603818633
792,462680,87.87059844610263,3.124741958444958
793,466195,37.31133105415373,3.6138740109688525
794,470300,60.39078474890635,2.7751896702961583
795,471824,133.79905589405195,3.1414970900961805
796,475642,27.97219313169104,3.6339812941622087
797,482269,109.6796550083625,3.489555103693855
798,489207,55.41041175281964,3.693878428649487
799,489297,169.37372633586517,3.387236327103634
800,494336,121.1176955061208,2.957885552059502
801,496901,96.85323517124696,3.1383980198840673
802,502629,116.34119129607927,3.5634295134121072
803,517056,135.94519661935394,3.229930001248114
804,536081,121.57479064968054,3.872857150180132
805,538500,99.97598534131124,3.360021238543044
806,545724,223.24858510107663,4.030046231509857
807,550660,142.23024598786392,2.7905119635110185
808,553885,122.4317509604875,4.385820667472729
809,557741,68.08069863898537,3.1340267733536455
810,565194,104.4637412799713,3.3017018058158096
811,577796,47.98514519771798,3.6567171111025703
812,577941,137.57629241364967,3.6960103263600654
813,582245,39.848094815258094,3.1219177199921355
814,583924,128.21136902003573,3.9278646526754035
815,601291,170.26548192436232,4.097376484273624
816,601942,228.8266138373458,3.0261034965506677
817,608980,67.5523428326768,3.6431394960755035
818,627202,211.6068982549234,4.411322480336525
819,647370,49.86609401243451,3.3316545336344294
820,648252,46.3867442385641,3.8254037607328497
821,648593,105.00402859766852,3.8408741217453644
822,662107,88.64961051554018,4.324060262026387
823,664865,77.570440123359,3.308093572641582
824,668365,162.65843752937903,3.433747883421755
825,676008,129.9427718429725,3.497635427273181
826,683864,36.52204675496388,3.1472311214856137
827,703479,301.7492067962556,3.7857297946835957
828,724777,155.6516038894894,3.163550291138824
829,742384,70.16453351743353,3.5962091091284734
830,745791,107.2895728727255,3.859099277935258
831,749202,24.58584190072597,3.645591608494065
832,762148,211.50104725414505,3.2281127940322607
833,770577,379.2431928465886,3.705330360144201
834,771851,149.4715885543313,3.6918156118129093
835,802122,119.65922536284724,3.56379202903892
836,807611,243.255050410278,3.1862382144087276
837,832993,79.8674216505755,4.174411897206545
838,836995,248.8174412258182,3.7501017965502794
839,838433,87.4267247368321,3.93927208387087
840,844052,224.2529025810291,4.660306609067898
841,844124,58.36960320301922,3.3730436415799705
842,846006,177.22203167613964,3.4059947645112896
843,854757,545.9330825329735,4.8125571816629975
844,868707,213.5174190786686,3.0473335788847016
845,880381,120.8996617579072,4.122981733655157
846,892366,98.42563065780055,3.2897493143366416
847,900202,42.74123943279567,3.7545588311727536
848,918018,38.18440316758121,3.8512265652962476
849,920477,131.10586149143603,3.8264879634165307
850,943332,582.8559417191017,5.075883369360223
851,947404,180.7563696795196,4.017294787014206
852,949442,84.2778338490647,3.6997086209972916
853,974563,626.3594076957595,3.249167875401689
854,998626,61.50175605852123,3.723768094221515
855,999101,64.74554033378402,3.4305888370241093
856,1047279,44.013613335179365,3.8610775892729894
857,1069644,126.44085191670052,4.120106277817099
858,1074223,155.40348496499135,4.190568524841835
859,1127983,278.27524476193844,4.225361469348409
860,1153956,84.39094861887887,3.8784741487513363
861,1204877,307.1440667257412,4.867245272747486
862,1232696,61.94264970390318,3.896004750198444
863,1270530,153.2151854478604,4.582974984449264
864,1297452,139.9933819254402,4.2015526995096115
865,1315600,111.00167784149087,4.27924562280987
866,1354304,104.90508484281156,4.374561569285325
867,1390785,253.5089347005125,3.7757610081610933
868,1408950,98.70093748342376,3.5877509062066513
869,1559514,188.10181486528225,3.968833912139827
870,1575179,418.06304868686726,4.149823307737449
871,1624578,395.2626427609413,5.008705350564688
872,1732436,248.55883991029967,3.863845177224781
873,1959495,120.05486941219588,4.730025506472122
874,1990660,286.9164272921912,3.61758869328109
875,2048449,395.9880587828317,4.245598941957225
876,2074537,185.9979093114039,4.948845683482262
877,2122271,170.834911395737,4.707617227021792
878,2157990,114.8355438834517,4.2022498995503925
879,2198450,203.61898582342465,4.285944324685548
880,2227083,203.76777740121327,3.350175851866168
881,2266715,110.90252801831058,4.470127257270433
882,2317600,169.4274993186092,4.230871173381337
883,2363730,179.15148258949665,3.807030340116802
884,2492412,143.97923852945362,3.9162812578583335
885,2550960,134.68824404409912,4.0254190361597555
886,2608147,289.4961488082621,4.081061752146085
887,2612437,199.0769010130725,4.330708908362058
888,2800053,415.5717300926951,4.758274616600828
889,2803228,137.64202447142924,4.750840888880214
890,2967239,137.26845372158675,5.004007494910418
891,3194831,490.771803832788,4.113194415513908
892,3338330,306.4045333035,3.9228843435027576
893,3654908,184.7788197717424,4.425156622440111
894,3979845,261.6703178658784,3.756710493877745
895,4319629,428.9205621633696,5.288168919208766
896,4650631,65.8615252492323,4.5623233493783095
897,4731803,739.4915971143936,4.392529528091262
898,4873019,539.5032767416938,4.81922833127564
899,4948203,131.1640724853227,3.4590858702424967
900,6020364,267.613588098512,5.038852347136452
901,6102434,511.9721439844167,5.77623586362382
902,6166488,468.92983782296346,5.396273725825339
903,6267226,387.5496098328705,5.27977430462508
904,7066141,330.3649640892595,4.937267565569675
905,7643907,318.1054371801306,4.606079449343869
906,9458539,507.43877988411,4.261670297276582
907,13214799,1052.3443566787316,3.794805436548667
908,19895340,926.1387394593412,6.965599588303805
